OrganizationIdentifier,OrganizationFormalName,MonitoringLocationIdentifier,MonitoringLocationName,MonitoringLocationTypeName,MonitoringLocationDescriptionText,HUCEightDigitCode,DrainageAreaMeasure/MeasureValue,DrainageAreaMeasure/MeasureUnitCode,ContributingDrainageAreaMeasure/MeasureValue,ContributingDrainageAreaMeasure/MeasureUnitCode,LatitudeMeasure,LongitudeMeasure,SourceMapScaleNumeric,HorizontalAccuracyMeasure/MeasureValue,HorizontalAccuracyMeasure/MeasureUnitCode,HorizontalCollectionMethodName,HorizontalCoordinateReferenceSystemDatumName,VerticalMeasure/MeasureValue,VerticalMeasure/MeasureUnitCode,VerticalAccuracyMeasure/MeasureValue,VerticalAccuracyMeasure/MeasureUnitCode,VerticalCollectionMethodName,VerticalCoordinateReferenceSystemDatumName,CountryCode,StateCode,CountyCode,AquiferName,LocalAqfrName,FormationTypeText,AquiferTypeName,ConstructionDateText,WellDepthMeasure/MeasureValue,WellDepthMeasure/MeasureUnitCode,WellHoleDepthMeasure/MeasureValue,WellHoleDepthMeasure/MeasureUnitCode,ProviderName
21FLEECO_WQX,Lee County,21FLEECO_WQX-AC52546,Pine Island Random Site #  342 BOTTOM,Estuary,,03100103,,,,,26.4799600000,-82.1466200000,,,,GPS-Unspecified,NAD83,,,,,,,US,12,071,,,,,,,,,,STORET
21FLEECO_WQX,Lee County,21FLEECO_WQX-AC52648,San Carlos Bay Site #323,Estuary,,03100103,,,,,26.5236900000,-82.0668700000,,,,GPS-Unspecified,NAD83,,,,,,,US,12,071,,,,,,,,,,STORET
21FLEECO_WQX,Lee County,21FLEECO_WQX-AC52650,San Carlos Bay Site #351,Estuary,,03100103,,,,,26.4681200000,-82.0326800000,,,,GPS-Unspecified,NAD83,,,,,,,US,12,071,,,,,,,,,,STORET
21FLEECO_WQX,Lee County,21FLEECO_WQX-AC52651,San Carlos Bay Site #351 Bottom,Estuary,,03100103,,,,,26.4681200000,-82.0326800000,,,,GPS-Unspecified,NAD83,,,,,,,US,12,071,,,,,,,,,,STORET
21FLEECO_WQX,Lee County,21FLEECO_WQX-AC52652,San Carlos Bay Site #358,Estuary,,03100103,,,,,26.4686100000,-82.0963900000,,,,GPS-Unspecified,NAD83,,,,,,,US,12,071,,,,,,,,,,STORET
21FLEECO_WQX,Lee County,21FLEECO_WQX-AC52653,San Carlos Bay Site #358 Bottom,Estuary,,03100103,,,,,26.4686100000,-82.0963900000,,,,GPS-Unspecified,NAD83,,,,,,,US,12,071,,,,,,,,,,STORET
21FLEECO_WQX,Lee County,21FLEECO_WQX-AC52654,San Carlos Bay Site #362,Estuary,,03100103,,,,,26.4674800000,-82.0172900000,,,,GPS-Unspecified,NAD83,,,,,,,US,12,071,,,,,,,,,,STORET
21FLEECO_WQX,Lee County,21FLEECO_WQX-AC52655,San Carlos Bay Site #362 Bottom,Estuary,,03100103,,,,,26.4674800000,-82.0172900000,,,,GPS-Unspecified,NAD83,,,,,,,US,12,071,,,,,,,,,,STORET
21FLEECO_WQX,Lee County,21FLEECO_WQX-AC52656,San Carlos Bay Site #364,Estuary,,03100103,,,,,26.4722600000,-81.9724000000,,,,GPS-Unspecified,NAD83,,,,,,,US,12,071,,,,,,,,,,STORET
21FLEECO_WQX,Lee County,21FLEECO_WQX-AC52752,Random Estero Bay Site # 608,Estuary,,03090204,,,,,26.4649800000,-81.8660700000,,,,GPS-Unspecified,NAD83,,,,,,,US,12,071,,,,,,,,,,STORET
21FLEECO_WQX,Lee County,21FLEECO_WQX-AC52753,Random Estero Bay Site # 608 Bottom,Estuary,,03090204,,,,,26.4649800000,-81.8660700000,,,,GPS-Unspecified,NAD83,,,,,,,US,12,071,,,,,,,,,,STORET
21FLEECO_WQX,Lee County,21FLEECO_WQX-AC52754,Random Estero Bay Site # 613,Estuary,,03090204,,,,,26.4469700000,-81.9136300000,,,,GPS-Unspecified,NAD83,,,,,,,US,12,071,,,,,,,,,,STORET
21FLEECO_WQX,Lee County,21FLEECO_WQX-AC52755,Random Estero Bay Site # 613 Bottom,Estuary,,03090204,,,,,26.4469700000,-81.9136300000,,,,GPS-Unspecified,NAD83,,,,,,,US,12,071,,,,,,,,,,STORET
21FLEECO_WQX,Lee County,21FLEECO_WQX-AC52756,Random Estero Bay Site # 617,Estuary,,03090204,,,,,26.4460000000,-81.9266900000,,,,GPS-Unspecified,NAD83,,,,,,,US,12,071,,,,,,,,,,STORET
21FLEECO_WQX,Lee County,21FLEECO_WQX-AC52757,Random Estero Bay Site # 617 Bottom,Estuary,,03090204,,,,,26.4460000000,-81.9266900000,,,,GPS-Unspecified,NAD83,,,,,,,US,12,071,,,,,,,,,,STORET
21FLEECO_WQX,Lee County,21FLEECO_WQX-AC52758,Random Estero Bay Site # 623,Estuary,,03090204,,,,,26.4286400000,-81.8982900000,,,,GPS-Unspecified,NAD83,,,,,,,US,12,071,,,,,,,,,,STORET
21FLEECO_WQX,Lee County,21FLEECO_WQX-AC52760,Random Estero Bay Site # 636,Estuary,,03090204,,,,,26.3974600000,-81.8484900000,,,,GPS-Unspecified,NAD83,,,,,,,US,12,071,,,,,,,,,,STORET
21FLEECO_WQX,Lee County,21FLEECO_WQX-AC52976,Pine Island Random Site # 227,Estuary,,03100103,,,,,26.6367400000,-82.2114500000,,,,GPS-Unspecified,NAD83,,,,,,,US,12,071,,,,,,,,,,STORET
21FLEECO_WQX,Lee County,21FLEECO_WQX-AC52977,Pine Island Random Site # 227 Bottom,Estuary,,03100103,,,,,26.6367400000,-82.2114500000,,,,GPS-Unspecified,NAD83,,,,,,,US,12,071,,,,,,,,,,STORET
21FLEECO_WQX,Lee County,21FLEECO_WQX-AC52978,Pine Island Random Site # 253,Estuary,,03100103,,,,,26.6196700000,-82.1876800000,,,,GPS-Unspecified,NAD83,,,,,,,US,12,071,,,,,,,,,,STORET
21FLEECO_WQX,Lee County,21FLEECO_WQX-AC52979,Pine Island Random Site # 253 Bottom,Estuary,,03100103,,,,,26.6196700000,-82.1876800000,,,,GPS-Unspecified,NAD83,,,,,,,US,12,071,,,,,,,,,,STORET
21FLEECO_WQX,Lee County,21FLEECO_WQX-AC52980,Pine Island Random Site # 305,Estuary,,03100103,,,,,26.5503400000,-82.1778800000,,,,GPS-Unspecified,NAD83,,,,,,,US,12,071,,,,,,,,,,STORET
21FLEECO_WQX,Lee County,21FLEECO_WQX-AC52981,Pine Island Random Site # 305 Bottom,Estuary,,03100103,,,,,26.5503400000,-82.1778800000,,,,GPS-Unspecified,NAD83,,,,,,,US,12,071,,,,,,,,,,STORET
21FLEECO_WQX,Lee County,21FLEECO_WQX-AC52982,Pine Island Random Site # 331,Estuary,,03100103,,,,,26.5312100000,-82.1224900000,,,,GPS-Unspecified,NAD83,,,,,,,US,12,071,,,,,,,,,,STORET
21FLEECO_WQX,Lee County,21FLEECO_WQX-AC52983,Pine Island Random Site # 331 Bottom,Estuary,,03100103,,,,,26.5312100000,-82.1224900000,,,,GPS-Unspecified,NAD83,,,,,,,US,12,071,,,,,,,,,,STORET
21FLEECO_WQX,Lee County,21FLEECO_WQX-AC52984,Pine Island Random Site # 356,Estuary,,03100103,,,,,26.4719500000,-82.1168100000,,,,GPS-Unspecified,NAD83,,,,,,,US,12,071,,,,,,,,,,STORET
21FLEECO_WQX,Lee County,21FLEECO_WQX-AC52985,Pine Island Random Site # 356 Bottom,Estuary,,03100103,,,,,26.4719500000,-82.1168100000,,,,GPS-Unspecified,NAD83,,,,,,,US,12,071,,,,,,,,,,STORET
21FLEECO_WQX,Lee County,21FLEECO_WQX-AC53279,Caloosahatchee River Grid # 448,Estuary,,03090205,,,,,26.6746000000,-81.8626100000,,,,GPS-Unspecified,NAD83,,,,,,,US,12,071,,,,,,,,,,STORET
21FLEECO_WQX,Lee County,21FLEECO_WQX-AC53281,Caloosahatchee River Grid # 462,Estuary,,03090205,,,,,26.7017600000,-81.8002200000,,,,GPS-Unspecified,NAD83,,,,,,,US,12,071,,,,,,,,,,STORET
21FLEECO_WQX,Lee County,21FLEECO_WQX-AC53378,Caloosahatchee River Grid # 403,Estuary,,03090205,,,,,26.5503500000,-81.9395900000,,,,GPS-Unspecified,NAD83,,,,,,,US,12,071,,,,,,,,,,STORET
21FLEECO_WQX,Lee County,21FLEECO_WQX-AC53379,Caloosahatchee River Grid # 403 Bottom,Estuary,,03090205,,,,,26.5503500000,-81.9395900000,,,,GPS-Unspecified,NAD83,,,,,,,US,12,071,,,,,,,,,,STORET
21FLEECO_WQX,Lee County,21FLEECO_WQX-AC67308,Random Estero Bay Site # 607,Estuary,,03090204,,,,,26.4512600000,-81.9085400000,,,,GPS-Unspecified,NAD83,,,,,,,US,12,071,,,,,,,,,,STORET
21FLEECO_WQX,Lee County,21FLEECO_WQX-AC67309,Random Estero Bay Site #607 Bottom,Estuary,,03090204,,,,,26.4512600000,-81.9085400000,,,,GPS-Unspecified,NAD83,,,,,,,US,12,071,,,,,,,,,,STORET
21FLEECO_WQX,Lee County,21FLEECO_WQX-AC67310,Random Estero Bay Site #617,Estuary,,03090204,,,,,26.4514200000,-81.9473400000,,,,GPS-Unspecified,NAD83,,,,,,,US,12,071,,,,,,,,,,STORET
21FLEECO_WQX,Lee County,21FLEECO_WQX-AC67311,Random Estero Bay Site #617 Bottom,Estuary,,03090204,,,,,26.4514200000,-81.9473400000,,,,GPS-Unspecified,NAD83,,,,,,,US,12,071,,,,,,,,,,STORET
21FLEECO_WQX,Lee County,21FLEECO_WQX-AC67312,Random Estero Bay Site #622,Estuary,,03090204,,,,,26.4355600000,-81.8624400000,,,,GPS-Unspecified,NAD83,,,,,,,US,12,071,,,,,,,,,,STORET
21FLEECO_WQX,Lee County,21FLEECO_WQX-AC67314,Random Estero Bay Site #623,Estuary,,03090204,,,,,26.4328200000,-81.9117500000,,,,GPS-Unspecified,NAD83,,,,,,,US,12,071,,,,,,,,,,STORET
21FLEECO_WQX,Lee County,21FLEECO_WQX-AC67315,Random Estero Bay Site #623 Bottom,Estuary,,03090204,,,,,26.4328200000,-81.9117500000,,,,GPS-Unspecified,NAD83,,,,,,,US,12,071,,,,,,,,,,STORET
21FLEECO_WQX,Lee County,21FLEECO_WQX-AC67316,Random Estero Bay Site #636,Estuary,,03090204,,,,,26.3975600000,-81.8497400000,,,,GPS-Unspecified,NAD83,,,,,,,US,12,071,,,,,,,,,,STORET
21FLEECO_WQX,Lee County,21FLEECO_WQX-AC67317,Random Estero Bay Site #636 Bottom,Estuary,,03090204,,,,,26.3975600000,-81.8497400000,,,,GPS-Unspecified,NAD83,,,,,,,US,12,071,,,,,,,,,,STORET
21FLEECO_WQX,Lee County,21FLEECO_WQX-AC67762,San Carlos Bay Site #349,Estuary,,03100103,,,,,26.4779900000,-82.0335300000,,,,GPS-Unspecified,NAD83,,,,,,,US,12,071,,,,,,,,,,STORET
21FLEECO_WQX,Lee County,21FLEECO_WQX-AC67763,San Carlos Bay Site #349 Bottom,Estuary,,03100103,,,,,26.4779900000,-82.0335300000,,,,GPS-Unspecified,NAD83,,,,,,,US,12,071,,,,,,,,,,STORET
21FLEECO_WQX,Lee County,21FLEECO_WQX-AC67764,San Carlos Bay Site #350,Estuary,,03100103,,,,,26.5117400000,-82.0168900000,,,,GPS-Unspecified,NAD83,,,,,,,US,12,071,,,,,,,,,,STORET
21FLEECO_WQX,Lee County,21FLEECO_WQX-AC67765,San Carlos Bay Site #350 Bottom,Estuary,,03100103,,,,,26.5117400000,-82.0168900000,,,,GPS-Unspecified,NAD83,,,,,,,US,12,071,,,,,,,,,,STORET
21FLEECO_WQX,Lee County,21FLEECO_WQX-AC67766,San Carlos Bay Site #357,Estuary,,03100103,,,,,26.4796900000,-82.1167100000,,,,GPS-Unspecified,NAD83,,,,,,,US,12,071,,,,,,,,,,STORET
21FLEECO_WQX,Lee County,21FLEECO_WQX-AC67767,San Carlos Bay Site #357 Bottom,Estuary,,03100103,,,,,26.4796900000,-82.1167100000,,,,GPS-Unspecified,NAD83,,,,,,,US,12,071,,,,,,,,,,STORET
21FLEECO_WQX,Lee County,21FLEECO_WQX-AC67768,San Carlos Bay Site #358,Estuary,,03100103,,,,,26.4740500000,-82.0668100000,,,,GPS-Unspecified,NAD83,,,,,,,US,12,071,,,,,,,,,,STORET
21FLEECO_WQX,Lee County,21FLEECO_WQX-AC67769,San Carlos Bay Site #358 Bottom,Estuary,,03100103,,,,,26.4740500000,-82.0668100000,,,,GPS-Unspecified,NAD83,,,,,,,US,12,071,,,,,,,,,,STORET
21FLEECO_WQX,Lee County,21FLEECO_WQX-AC67770,San Carlos Bay Site #361,Estuary,,03100103,,,,,26.4733600000,-82.0167500000,,,,GPS-Unspecified,NAD83,,,,,,,US,12,071,,,,,,,,,,STORET
21FLEECO_WQX,Lee County,21FLEECO_WQX-AC67771,San Carlos Bay Site #361Bottom,Estuary,,03100103,,,,,26.4733600000,-82.0167500000,,,,GPS-Unspecified,NAD83,,,,,,,US,12,071,,,,,,,,,,STORET
21FLEECO_WQX,Lee County,21FLEECO_WQX-AC67993,Grid # 422,Estuary,,03090205,,,,,26.6620800000,-81.8778600000,,,,GPS-Unspecified,NAD83,,,,,,,US,12,071,,,,,,,,,,STORET
21FLEECO_WQX,Lee County,21FLEECO_WQX-AC68426,Random Estero Bay Site #606,Estuary,,03090204,,,,,26.4474600000,-81.9130200000,,,,GPS-Unspecified,NAD83,,,,,,,US,12,071,,,,,,,,,,STORET
21FLEECO_WQX,Lee County,21FLEECO_WQX-AC68427,Random Estero Bay Site #606 Bottom,Estuary,,03090204,,,,,26.4474600000,-81.9130200000,,,,GPS-Unspecified,NAD83,,,,,,,US,12,071,,,,,,,,,,STORET
21FLEECO_WQX,Lee County,21FLEECO_WQX-AC68428,Random Estero Bay Site #612,Estuary,,03090204,,,,,26.4471100000,-81.9140800000,,,,GPS-Unspecified,NAD83,,,,,,,US,12,071,,,,,,,,,,STORET
21FLEECO_WQX,Lee County,21FLEECO_WQX-AC68429,Random Estero Bay Site #612 Bottom,Estuary,,03090204,,,,,26.4471100000,-81.9140800000,,,,GPS-Unspecified,NAD83,,,,,,,US,12,071,,,,,,,,,,STORET
21FLEECO_WQX,Lee County,21FLEECO_WQX-AC68430,Random Estero Bay Site #615,Estuary,,03090204,,,,,26.4537400000,-81.8737500000,,,,GPS-Unspecified,NAD83,,,,,,,US,12,071,,,,,,,,,,STORET
21FLEECO_WQX,Lee County,21FLEECO_WQX-AC68432,Random Estero Bay Site #634,Estuary,,03090204,,,,,26.3903800000,-81.8627200000,,,,GPS-Unspecified,NAD83,,,,,,,US,12,071,,,,,,,,,,STORET
21FLEECO_WQX,Lee County,21FLEECO_WQX-AC68434,Random Estero Bay Site #645,Estuary,,03090204,,,,,26.3402100000,-81.8420100000,,,,GPS-Unspecified,NAD83,,,,,,,US,12,071,,,,,,,,,,STORET
21FLEECO_WQX,Lee County,21FLEECO_WQX-AC68435,Random Estero Bay Site #645 Bottom,Estuary,,03090204,,,,,26.3402100000,-81.8420100000,,,,GPS-Unspecified,NAD83,,,,,,,US,12,071,,,,,,,,,,STORET
21FLEECO_WQX,Lee County,21FLEECO_WQX-AC68907,San Carlos Bay Site #335,Estuary,,03100103,,,,,26.5123200000,-82.0275900000,,,,GPS-Unspecified,NAD83,,,,,,,US,12,071,,,,,,,,,,STORET
21FLEECO_WQX,Lee County,21FLEECO_WQX-AC68908,San Carlos Bay Site #335 Bottom,Estuary,,03100103,,,,,26.5123200000,-82.0275900000,,,,GPS-Unspecified,NAD83,,,,,,,US,12,071,,,,,,,,,,STORET
21FLEECO_WQX,Lee County,21FLEECO_WQX-AC68909,San Carlos Bay Site #336,Estuary,,03100103,,,,,26.5180300000,-82.0334500000,,,,GPS-Unspecified,NAD83,,,,,,,US,12,071,,,,,,,,,,STORET
21FLEECO_WQX,Lee County,21FLEECO_WQX-AC68910,San Carlos Bay Site #336 Bottom,Estuary,,03100103,,,,,26.5180300000,-82.0334500000,,,,GPS-Unspecified,NAD83,,,,,,,US,12,071,,,,,,,,,,STORET
21FLEECO_WQX,Lee County,21FLEECO_WQX-AC68911,San Carlos Bay Site #364,Estuary,,03100103,,,,,26.4679900000,-81.9682800000,,,,GPS-Unspecified,NAD83,,,,,,,US,12,071,,,,,,,,,,STORET
21FLEECO_WQX,Lee County,21FLEECO_WQX-AC68912,San Carlos Bay Site #364 Bottom,Estuary,,03100103,,,,,26.4679900000,-81.9682800000,,,,GPS-Unspecified,NAD83,,,,,,,US,12,071,,,,,,,,,,STORET
21FLEECO_WQX,Lee County,21FLEECO_WQX-AC68913,San Carlos Bay Site #371,Estuary,,03100103,,,,,26.4341000000,-82.0835500000,,,,GPS-Unspecified,NAD83,,,,,,,US,12,071,,,,,,,,,,STORET
21FLEECO_WQX,Lee County,21FLEECO_WQX-AC68914,San Carlos Bay Site #371 Bottom,Estuary,,03100103,,,,,26.4341000000,-82.0835500000,,,,GPS-Unspecified,NAD83,,,,,,,US,12,071,,,,,,,,,,STORET
21FLEECO_WQX,Lee County,21FLEECO_WQX-AC68915,San Carlos Bay Site #375,Estuary,,03100103,,,,,26.4543500000,-82.0170300000,,,,GPS-Unspecified,NAD83,,,,,,,US,12,071,,,,,,,,,,STORET
21FLEECO_WQX,Lee County,21FLEECO_WQX-AC68916,San Carlos Bay Site #375 Bottom,Estuary,,03100103,,,,,26.4543500000,-82.0170300000,,,,GPS-Unspecified,NAD83,,,,,,,US,12,071,,,,,,,,,,STORET
21FLEECO_WQX,Lee County,21FLEECO_WQX-AC68942,Pine Island Random Site # 276,Estuary,,03100103,,,,,26.5649400000,-82.1334200000,,,,GPS-Unspecified,NAD83,,,,,,,US,12,071,,,,,,,,,,STORET
21FLEECO_WQX,Lee County,21FLEECO_WQX-AC68944,Pine Island Random Site # 282,Estuary,,03100103,,,,,26.5768900000,-82.2067800000,,,,GPS-Unspecified,NAD83,,,,,,,US,12,071,,,,,,,,,,STORET
21FLEECO_WQX,Lee County,21FLEECO_WQX-AC68945,Pine Island Random Site # 282 Bottom,Estuary,,03100103,,,,,26.5768900000,-82.2067800000,,,,GPS-Unspecified,NAD83,,,,,,,US,12,071,,,,,,,,,,STORET
21FLEECO_WQX,Lee County,21FLEECO_WQX-AC68946,Pine Island Random Site # 309,Estuary,,03100103,,,,,26.5180500000,-82.1072300000,,,,GPS-Unspecified,NAD83,,,,,,,US,12,071,,,,,,,,,,STORET
21FLEECO_WQX,Lee County,21FLEECO_WQX-AC68947,Pine Island Random Site # 309 Bottom,Estuary,,03100103,,,,,26.5180500000,-82.1072300000,,,,GPS-Unspecified,NAD83,,,,,,,US,12,071,,,,,,,,,,STORET
21FLEECO_WQX,Lee County,21FLEECO_WQX-AC68948,Pine Island Random Site # 345,Estuary,,03100103,,,,,26.4963100000,-82.1070600000,,,,GPS-Unspecified,NAD83,,,,,,,US,12,071,,,,,,,,,,STORET
21FLEECO_WQX,Lee County,21FLEECO_WQX-AC68949,Pine Island Random Site # 345 Bottom,Estuary,,03100103,,,,,26.4963100000,-82.1070600000,,,,GPS-Unspecified,NAD83,,,,,,,US,12,071,,,,,,,,,,STORET
21FLEECO_WQX,Lee County,21FLEECO_WQX-AC68950,Pine Island Random Site # 368,Estuary,,03100103,,,,,26.4700700000,-82.1191500000,,,,GPS-Unspecified,NAD83,,,,,,,US,12,071,,,,,,,,,,STORET
21FLEECO_WQX,Lee County,21FLEECO_WQX-AC68951,Pine Island Random Site # 368 Bottom,Estuary,,03100103,,,,,26.4700700000,-82.1191500000,,,,GPS-Unspecified,NAD83,,,,,,,US,12,071,,,,,,,,,,STORET
21FLEECO_WQX,Lee County,21FLEECO_WQX-AC69149,CES  #436,Estuary,,03090205,,,,,26.6392400000,-81.8796000000,,,,GPS-Unspecified,NAD83,,,,,,,US,12,071,,,,,,,,,,STORET
21FLEECO_WQX,Lee County,21FLEECO_WQX-AC69160,Grid # 386,Estuary,,03090205,,,,,26.5313510000,-81.9843700000,,,,GPS-Unspecified,NAD83,,,,,,,US,12,071,,,,,,,,,,STORET
21FLEECO_WQX,Lee County,21FLEECO_WQX-AC69161,Grid # 386 Bottom,Estuary,,03090205,,,,,26.5313510000,-81.9843700000,,,,GPS-Unspecified,NAD83,,,,,,,US,12,071,,,,,,,,,,STORET
21FLEECO_WQX,Lee County,21FLEECO_WQX-AC69162,Grid # 464,Estuary,,03090205,,,,,26.5138210000,-81.9789800000,,,,GPS-Unspecified,NAD83,,,,,,,US,12,071,,,,,,,,,,STORET
21FLEECO_WQX,Lee County,21FLEECO_WQX-AC69163,Grid # 464 Bottom,Estuary,,03090205,,,,,26.5138210000,-81.9789800000,,,,GPS-Unspecified,NAD83,,,,,,,US,12,071,,,,,,,,,,STORET
21FLEECO_WQX,Lee County,21FLEECO_WQX-AC69343,Random Estero Bay Site # 627,Estuary,,03090204,,,,,26.4357900000,-81.8469800000,,,,GPS-Unspecified,NAD83,,,,,,,US,12,071,,,,,,,,,,STORET
21FLEECO_WQX,Lee County,21FLEECO_WQX-AC69345,Random Estero Bay Site # 634,Estuary,,03090204,,,,,26.4055900000,-81.8729300000,,,,GPS-Unspecified,NAD83,,,,,,,US,12,071,,,,,,,,,,STORET
21FLEECO_WQX,Lee County,21FLEECO_WQX-AC69347,Random Estero Bay Site # 638,Estuary,,03090204,,,,,26.3778100000,-81.8547100000,,,,GPS-Unspecified,NAD83,,,,,,,US,12,071,,,,,,,,,,STORET
21FLEECO_WQX,Lee County,21FLEECO_WQX-AC69348,Random Estero Bay Site # 638 Bottom,Estuary,,03090204,,,,,26.3778100000,-81.8547100000,,,,GPS-Unspecified,NAD83,,,,,,,US,12,071,,,,,,,,,,STORET
21FLEECO_WQX,Lee County,21FLEECO_WQX-AC69349,Random Estero Bay Site # 639,Estuary,,03090204,,,,,26.3669200000,-81.8493100000,,,,GPS-Unspecified,NAD83,,,,,,,US,12,071,,,,,,,,,,STORET
21FLEECO_WQX,Lee County,21FLEECO_WQX-AC69351,Random Estero Bay Site # 641,Estuary,,03090204,,,,,26.3513800000,-81.8528400000,,,,GPS-Unspecified,NAD83,,,,,,,US,12,071,,,,,,,,,,STORET
21FLEECO_WQX,Lee County,21FLEECO_WQX-AC69352,Random Estero Bay Site # 641 Bottom,Estuary,,03090204,,,,,26.3513800000,-81.8528400000,,,,GPS-Unspecified,NAD83,,,,,,,US,12,071,,,,,,,,,,STORET
21FLEECO_WQX,Lee County,21FLEECO_WQX-AC69908,San Carlos Bay Site #324,Estuary,,03100103,,,,,26.5215100000,-82.0334600000,,,,GPS-Unspecified,NAD83,,,,,,,US,12,071,,,,,,,,,,STORET
21FLEECO_WQX,Lee County,21FLEECO_WQX-AC69909,San Carlos Bay Site #324 Bottom,Estuary,,03100103,,,,,26.5215100000,-82.0334600000,,,,GPS-Unspecified,NAD83,,,,,,,US,12,071,,,,,,,,,,STORET
21FLEECO_WQX,Lee County,21FLEECO_WQX-AC69910,San Carlos Bay Site #325,Estuary,,03100103,,,,,26.5182800000,-82.0168000000,,,,GPS-Unspecified,NAD83,,,,,,,US,12,071,,,,,,,,,,STORET
21FLEECO_WQX,Lee County,21FLEECO_WQX-AC69911,San Carlos Bay Site #325 Bottom,Estuary,,03100103,,,,,26.5182800000,-82.0168000000,,,,GPS-Unspecified,NAD83,,,,,,,US,12,071,,,,,,,,,,STORET
21FLEECO_WQX,Lee County,21FLEECO_WQX-AC69912,San Carlos Bay Site #337,Estuary,,03100103,,,,,26.5084300000,-82.0167200000,,,,GPS-Unspecified,NAD83,,,,,,,US,12,071,,,,,,,,,,STORET
21FLEECO_WQX,Lee County,21FLEECO_WQX-AC69913,San Carlos Bay Site #337 Bottom,Estuary,,03100103,,,,,26.5084300000,-82.0167200000,,,,GPS-Unspecified,NAD83,,,,,,,US,12,071,,,,,,,,,,STORET
21FLEECO_WQX,Lee County,21FLEECO_WQX-AC69914,San Carlos Bay Site #359,Estuary,,03100103,,,,,26.4799600000,-82.0667100000,,,,GPS-Unspecified,NAD83,,,,,,,US,12,071,,,,,,,,,,STORET
21FLEECO_WQX,Lee County,21FLEECO_WQX-AC69915,San Carlos Bay Site #359 Bottom,Estuary,,03100103,,,,,26.4799600000,-82.0667100000,,,,GPS-Unspecified,NAD83,,,,,,,US,12,071,,,,,,,,,,STORET
21FLEECO_WQX,Lee County,21FLEECO_WQX-AC69916,San Carlos Bay Site #375,Estuary,,03100103,,,,,26.4778500000,-82.0167700000,,,,GPS-Unspecified,NAD83,,,,,,,US,12,071,,,,,,,,,,STORET
21FLEECO_WQX,Lee County,21FLEECO_WQX-AC69917,San Carlos Bay Site #375 Bottom,Estuary,,03100103,,,,,26.4778500000,-82.0167700000,,,,GPS-Unspecified,NAD83,,,,,,,US,12,071,,,,,,,,,,STORET
21FLEECO_WQX,Lee County,21FLEECO_WQX-AC69952,Pine Island Random Site #307,Estuary,,03100103,,,,,26.5205300000,-82.1501200000,,,,GPS-Unspecified,NAD83,,,,,,,US,12,071,,,,,,,,,,STORET
21FLEECO_WQX,Lee County,21FLEECO_WQX-AC69953,Pine Island Random Site #307 Bottom,Estuary,,03100103,,,,,26.5205300000,-82.1501200000,,,,GPS-Unspecified,NAD83,,,,,,,US,12,071,,,,,,,,,,STORET
21FLEECO_WQX,Lee County,21FLEECO_WQX-AC69954,Pine Island Random Site #316,Estuary,,03100103,,,,,26.4706600000,-82.1146400000,,,,GPS-Unspecified,NAD83,,,,,,,US,12,071,,,,,,,,,,STORET
21FLEECO_WQX,Lee County,21FLEECO_WQX-AC69955,Pine Island Random Site #316 Bottom,Estuary,,03100103,,,,,26.4706600000,-82.1146400000,,,,GPS-Unspecified,NAD83,,,,,,,US,12,071,,,,,,,,,,STORET
21FLEECO_WQX,Lee County,21FLEECO_WQX-AC69956,Pine Island Random Site #343,Estuary,,03100103,,,,,26.5150000000,-82.1501900000,,,,GPS-Unspecified,NAD83,,,,,,,US,12,071,,,,,,,,,,STORET
21FLEECO_WQX,Lee County,21FLEECO_WQX-AC69957,Pine Island Random Site #343 Bottom,Estuary,,03100103,,,,,26.5150000000,-82.1501900000,,,,GPS-Unspecified,NAD83,,,,,,,US,12,071,,,,,,,,,,STORET
21FLEECO_WQX,Lee County,21FLEECO_WQX-AC69958,Pine Island Random Site #353,Estuary,,03100103,,,,,26.4780100000,-82.1749000000,,,,GPS-Unspecified,NAD83,,,,,,,US,12,071,,,,,,,,,,STORET
21FLEECO_WQX,Lee County,21FLEECO_WQX-AC69959,Pine Island Random Site #353 Bottom,Estuary,,03100103,,,,,26.4780100000,-82.1749000000,,,,GPS-Unspecified,NAD83,,,,,,,US,12,071,,,,,,,,,,STORET
21FLEECO_WQX,Lee County,21FLEECO_WQX-AC69960,Pine Island Random Site #356,Estuary,,03100103,,,,,26.4780100000,-82.1749000000,,,,GPS-Unspecified,NAD83,,,,,,,US,12,071,,,,,,,,,,STORET
21FLEECO_WQX,Lee County,21FLEECO_WQX-AC69961,Pine Island Random Site #356 Bottom,Estuary,,03100103,,,,,26.4780100000,-82.1749000000,,,,GPS-Unspecified,NAD83,,,,,,,US,12,071,,,,,,,,,,STORET
21FLEECO_WQX,Lee County,21FLEECO_WQX-AC70122,CES # 462 Surface,Estuary,,03090205,,,,,26.7124400000,-81.7855900000,,,,GPS-Unspecified,NAD83,,,,,,,US,12,071,,,,,,,,,,STORET
21FLEECO_WQX,Lee County,21FLEECO_WQX-AC70380,Random Estero Bay Site # 611,Estuary,,03090204,,,,,26.4665400000,-81.9486400000,,,,GPS-Unspecified,NAD83,,,,,,,US,12,071,,,,,,,,,,STORET
21FLEECO_WQX,Lee County,21FLEECO_WQX-AC70381,Random Estero Bay Site # 611 Bottom,Estuary,,03090204,,,,,26.4665400000,-81.9486400000,,,,GPS-Unspecified,NAD83,,,,,,,US,12,071,,,,,,,,,,STORET
